building,bicycle,fence,wall,sky,traffic light,terrain,traffic sign,person,pole,train,truck,vegetation,car,bus,sidewalk,void,rider,road,motorcycle
901432,0,0,0,0,0,0,15541,0,21189,0,0,0,100164,0,107003,0,0,780358,0
260572,0,144830,0,81051,97,0,365,787,9993,0,0,147937,93940,0,54560,0,0,850577,0
602194,13605,15108,8101,138939,0,0,3654,28722,6589,0,0,40102,142001,0,110410,0,1744,740038,0
494906,2435,336372,82224,39028,0,0,6456,760,22714,0,0,174948,52266,0,191270,0,0,562457,0
471641,1219,34385,26395,158585,0,38698,9856,313,8897,0,0,243986,742,0,112702,0,2378,853940,0
319589,2091,2236,0,50989,2721,121869,14067,1985,37637,0,0,351025,242974,0,6002,0,4014,720954,0
208626,28141,0,0,0,0,6178,23641,27828,29036,0,0,532486,20798,0,166005,0,0,758214,0
340511,0,0,0,82450,139,381,995,8279,12162,0,0,544824,82965,51270,68323,0,0,664270,0
86870,1640,4919,1168,200001,5070,19882,3569,13031,16623,0,1464,464765,35430,0,56774,0,335,920304,242
161090,0,107801,1990,158461,0,15402,11199,0,7747,0,3529,469067,5283,0,75484,0,0,844554,0
477645,0,54521,49643,176501,1022,1893,13560,595,14713,0,7622,47930,339299,0,3324,0,0,747776,0
416516,2973,5359,135546,26008,0,0,7283,12132,42188,0,0,321906,2931,0,93124,0,1186,579982,1754
0,0,0,49005,42346,0,45183,199,5461,121,0,0,816767,239798,0,200203,0,0,574113,0
126050,0,797,2014,83625,0,116507,6053,0,13155,0,0,751083,64353,0,247388,0,0,567364,0
812718,433,0,852,0,0,0,14402,27765,18844,0,0,5466,0,0,183707,0,0,732872,0
315929,16318,0,11992,28323,0,7426,8179,0,15564,0,0,418140,118327,0,1242,0,18674,883454,0
422708,0,29259,4999,77794,8050,0,39841,39549,38790,66125,0,216204,36840,0,94869,0,0,867211,0
619018,21063,0,0,36629,8090,0,12572,150747,31882,0,0,86802,10050,0,156966,0,0,674270,0
589330,0,0,0,82734,0,2511,3390,12736,25724,0,0,208141,138387,3518,105388,0,0,593290,0
671222,666,0,0,4333,0,18355,13059,69974,34008,0,0,273789,0,0,205348,0,0,671573,0
416317,7306,0,0,50086,6455,12168,1838,10783,21690,0,0,293195,133658,0,90009,0,0,876570,4013
656956,5764,0,0,14023,0,0,4214,28529,7950,0,0,200292,186641,0,247239,0,0,561018,0
127428,2788,52315,197844,56309,7955,1812,17739,8467,26576,0,1321,463812,32753,0,150258,0,10018,744549,0
197980,1177,11545,0,47045,19858,4471,12164,0,33354,0,0,547568,259671,0,32170,0,0,807284,0
316116,0,0,0,312081,0,3131,5137,0,15251,0,0,236291,193828,0,237138,0,0,576615,0
500688,0,2714,866,43107,0,0,2343,3615,16264,0,0,269878,191734,0,23463,0,0,843288,0
335717,7706,0,0,52258,0,0,13652,47659,36164,0,0,572114,11340,0,37621,0,1008,762078,0
577768,19826,0,0,12045,0,0,27195,19622,35003,0,0,138143,116075,0,55119,0,0,763242,0
354711,0,0,0,65778,0,390,11194,128,7496,0,0,447635,209758,0,33886,0,0,842211,0
500744,36748,0,0,158640,1369,0,6566,16253,12777,0,0,169558,57717,20059,63106,0,0,919119,0
567041,55913,1166,0,52272,16834,775,9231,40783,95915,0,0,114322,1552,0,325995,0,0,623602,38300
115019,0,0,0,29968,5347,346867,2259,12363,17254,0,2242,660189,43875,0,18236,0,0,684590,3934
807247,40255,0,0,11664,0,0,12592,37217,4902,0,0,0,41786,0,0,0,0,0,0
326472,7291,1108,0,395039,3783,9266,8152,15193,28049,38,0,99556,0,72202,17179,0,10286,967025,0
891239,0,0,0,22426,0,4850,18391,24719,45671,0,0,137724,6736,0,178523,0,0,498806,0
389426,12231,0,223,39080,0,5137,4456,7837,16828,0,0,388687,144361,0,57726,0,3186,778083,0
488805,105293,0,0,62350,132,22325,5760,87192,40585,0,7842,232253,10038,0,172723,0,46837,634292,0
231922,5477,0,0,128488,5794,2804,4544,13023,44473,0,0,471367,33925,0,242886,0,0,715445,0
16695,0,0,0,521050,0,206943,11056,0,42055,0,52318,213604,12954,0,0,0,0,703955,0
293379,0,106790,28035,371615,0,0,3062,0,71757,0,0,179171,0,0,153359,0,0,661287,0
388303,1992,0,0,12319,21429,2310,24875,172,23225,0,0,293752,793721,5030,31305,0,0,343267,0
427975,0,15749,1018,212607,0,19097,0,0,35985,0,0,160445,221639,0,146019,0,0,699112,0
947473,531,3237,0,52858,0,0,1175,8393,1976,0,0,81838,88894,0,292988,0,1517,407444,0
404593,2048,0,14211,0,0,2164,14280,46470,28076,0,0,559909,47918,0,131550,0,0,672916,21074
1003523,0,1816,0,66,0,1286,3628,23897,322,0,0,15642,40069,0,284815,0,0,442581,0
508643,18077,1807,0,109380,145,0,1732,8608,14455,0,493,255137,53771,0,98693,0,26025,699618,0
674737,0,1344,0,102617,0,0,16347,2826,20166,0,0,48293,57373,0,86165,0,0,762012,0
532188,206,0,0,52860,74,0,26480,367,12681,8772,0,78342,362209,0,28968,0,621,297885,0
131478,0,2894,0,161552,0,9952,0,11366,7177,0,0,499174,270109,0,3194,0,0,712252,0
142038,0,0,5978,69648,86,226063,3793,0,9175,0,2525,524870,108865,0,29903,0,0,600253,0
793941,0,0,0,37178,0,3145,10911,10872,5186,0,0,363638,80309,0,178627,0,0,496320,0
643078,7310,0,0,82926,0,0,3516,221,12643,0,0,169478,103179,0,158735,0,0,784643,0
831804,0,3414,0,50226,727,0,216,1911,326,0,46764,23015,96752,0,281166,0,0,607287,0
711607,19338,0,0,52073,0,0,62498,44336,46872,0,0,0,261928,0,197364,0,0,465164,0
461755,1021,0,0,0,4337,1793,6503,35833,14433,0,0,159528,94403,0,41132,0,437,911266,0
682314,0,0,0,78837,0,0,0,0,13,0,0,7884,506397,0,506,0,851,687490,697
866290,0,0,83407,15847,0,3946,1162,2074,19510,0,0,65723,102631,0,51897,0,0,764458,0
86860,0,111532,159965,1105,0,0,0,303,2925,0,0,674772,48476,0,306860,0,0,486656,0
355503,25333,791,2212,42458,7330,886,6254,11632,25578,0,0,399091,20040,0,107139,0,5861,833207,0
596319,4588,0,0,55871,15576,8910,8262,0,17457,0,0,254927,65230,0,54023,0,0,850361,2751
306349,0,80820,0,47653,55,949,855,7027,37326,0,0,123424,38818,558138,9709,0,0,446579,0
192408,0,52983,0,13250,623,199611,2280,0,24128,0,0,705784,20920,0,26185,0,0,741906,0
235767,1722,195,0,180611,1694,37549,70293,485,62117,0,0,338164,188398,0,248748,0,5149,590811,0
1018123,0,0,0,0,0,6617,6622,5678,1992,0,0,172336,42836,0,0,0,0,347977,19032
298188,4687,19192,1337,192657,0,87161,13640,9314,32339,0,0,384635,7562,3064,161057,0,6712,750328,0
26952,0,2947,0,114672,0,3690,15995,12838,28760,0,0,794429,101551,0,212834,0,0,419988,0
848311,225,0,0,0,0,0,2314,127875,4355,0,0,0,174009,0,17026,0,0,0,0
513953,0,133055,240756,0,0,0,0,0,855,0,0,18486,402989,0,134863,0,0,308866,0
566278,789,0,0,155810,0,10696,5982,20230,29714,0,0,127173,166521,0,139234,0,0,742556,1178
798115,0,0,0,4654,0,17825,1993,14234,3893,0,0,134129,56183,0,191313,0,0,698551,0
665612,27881,0,0,0,13499,0,10026,165661,30360,0,0,0,118861,0,119226,0,36166,647412,0
290104,236,0,0,127546,21064,59644,7736,823,26877,0,0,313131,63092,0,41052,0,951,903643,0
22010,1695,9707,0,3393,0,3123,2417,346,6725,0,0,1152867,40870,0,74149,0,2525,637124,0
104810,1212,26376,0,80442,11416,14645,7779,10834,38639,0,5902,517024,80507,0,44846,0,1996,886589,0
152417,28579,4588,3963,287291,34447,1353,10446,24961,52052,0,0,291139,502074,0,296219,0,14933,266273,0
384837,6179,0,0,38496,0,4562,1404,33595,35159,0,589,363313,66660,0,228603,0,0,673837,0
366823,0,26813,69496,22174,0,4645,6281,9930,9447,0,0,479192,0,0,125958,0,0,836848,0
586266,3023,52678,21343,4537,33906,24462,8898,1078,45798,0,0,130690,205508,0,43926,0,4935,791800,0
301003,3828,0,0,61362,270,5854,4071,0,3838,0,840,373468,284952,0,9003,0,0,813420,0
406121,1265,0,0,104139,768,0,840,0,49921,0,0,318317,157213,0,92225,0,2907,754138,0
948749,68737,0,0,0,0,0,13862,1972,11302,0,0,0,168283,0,154654,0,0,599784,0
635014,2702,3604,0,70611,0,0,14203,30152,12258,0,0,115244,23716,0,109057,0,0,764280,0
489783,12480,24880,0,21830,0,31327,3202,6540,7566,0,0,375688,188701,6823,70982,0,22306,705300,0
686465,1032,0,0,3213,0,8297,16624,88824,15679,0,0,213786,32680,0,339287,0,2404,496712,0
802054,29061,0,0,0,0,0,1014,4686,68431,0,0,0,0,0,333788,0,0,303819,189200
196137,1453,1231,0,178544,18742,79265,12676,56671,48968,0,2452,426191,42404,0,241720,0,0,648792,0
297605,2732,0,25142,49251,21454,1836,16534,84911,7094,0,5378,254216,741189,0,164548,0,0,242380,0
429822,531,38727,0,169969,0,0,5407,160294,7077,0,0,32221,25013,0,58349,0,916,10167,110
0,0,74424,30689,3694,0,2942,440,0,42163,0,0,765566,31378,0,395795,0,0,622914,0
73306,0,0,42081,27596,69,55599,130,17449,9373,0,0,632950,48931,33074,95296,0,0,659781,0
550513,0,73256,41608,150855,620,24704,13698,3526,12949,0,0,147419,9345,14290,124174,0,0,804553,0
715882,2513,0,0,869,3170,0,2159,120422,17952,0,0,28262,59941,0,24012,0,0,836552,1591
548614,130928,0,0,43208,4094,962,20777,580,43818,0,0,242490,86361,0,139791,0,0,656693,0
379406,0,45715,12309,0,0,3207,2614,3318,12728,0,0,462119,172183,0,183497,0,0,607401,0
524071,0,0,0,40401,6151,5554,15091,5154,40750,0,0,211021,167807,0,149518,0,0,688932,5794
15140,361,0,1824,301215,8053,3849,18742,957,45048,0,0,458641,141951,0,139540,0,637,721046,0
405695,1159,140110,0,52343,0,0,11871,31953,4660,0,0,341126,202507,0,232712,0,0,438906,0
85687,2332,0,0,26519,0,4102,2032,9303,13766,0,0,635299,27868,0,86276,0,3643,838704,0
791034,2679,1336,0,98645,0,0,9973,566,15565,0,0,80598,36092,0,129141,0,0,804203,0
577878,2705,0,5210,57921,7601,0,6343,112325,78095,0,0,81453,7242,0,425860,0,8106,486024,0
312355,0,0,225,32735,9857,15976,88482,79842,50312,0,0,354062,588,6827,220276,0,0,668726,0
510448,0,8632,39525,70993,0,10369,5571,0,10637,0,0,463963,73988,0,76667,0,0,683675,0
93776,0,599,1215,127364,195,223760,1172,373,17889,0,0,683470,43486,3511,79648,0,0,687490,0
0,0,17571,19560,157763,0,46592,2920,0,1027,0,5342,689841,49968,0,0,0,0,949469,0
561703,0,34687,162585,199229,0,0,98,151453,11998,0,0,56189,4808,0,177944,0,0,590467,0
592008,170452,0,0,0,0,0,24484,19653,28356,0,0,130495,27708,0,153842,0,0,659984,0
446512,0,0,0,86183,0,0,2018,2711,22758,0,0,183714,297487,949,52686,0,0,658111,0
1097659,0,14406,8518,0,0,0,893,6401,3131,0,0,185126,0,0,358110,0,0,295290,0
40726,311,48889,51983,104553,1305,21426,256,6286,12633,0,0,801111,9848,0,93529,0,471,777406,0
220842,0,0,0,34664,296,20546,3041,452,11196,0,0,649816,256712,0,1467,0,0,709983,0
471713,0,21948,7611,93361,399,3984,11705,4002,6257,0,1529,282014,148408,0,41959,0,0,866296,0
370399,10673,0,0,2050,551,2724,5298,30036,17683,0,5921,364362,97651,0,76434,0,339,652696,2631
293446,6058,0,0,178575,5546,0,5736,2844,22041,0,170,39813,132930,0,51450,0,127,853656,3085
186557,0,0,0,133744,679,1491,12505,279,17297,0,1001,578248,229126,0,821,0,0,743538,0
389210,0,4032,0,48071,0,219,9101,345,7037,0,0,363384,380029,0,2466,0,0,775276,0
11853,0,0,7927,0,0,87336,48796,0,34390,0,0,711152,19233,0,94074,0,0,834654,0
544517,0,9892,0,74822,0,0,756,3393,5222,0,0,222109,250956,0,256703,0,0,608644,0
1044089,259,0,0,20886,0,0,299,21112,877,0,0,0,26906,0,0,0,1488,0,0
249020,37502,0,18844,60621,2709,306,19282,9461,35867,0,0,371271,59500,35121,196334,0,0,720130,5072
893285,18558,0,0,44050,0,0,1856,47084,1704,0,0,45227,1122,0,217160,0,15635,0,0
338812,0,11461,10854,5740,0,37017,15829,2529,16557,0,12150,454337,26953,0,65553,0,0,769787,0
299565,15375,32052,0,107585,484,1002,4310,15471,11731,0,0,343969,162029,0,35299,0,9403,817169,0
523487,560,0,0,143315,7219,22321,46795,7328,18377,0,0,194292,34185,0,70250,0,728,836014,0
20055,50791,70118,0,175220,2699,0,1890,59286,50157,0,0,604759,16813,0,35816,0,29597,733567,0
335137,8027,0,0,40899,27,0,4939,7669,26162,0,58783,256993,382379,0,15564,0,3904,665694,0
426966,305,2332,0,61968,5887,0,19958,8220,42815,0,0,279887,18972,29467,135890,0,416,725663,0
220017,0,2299,1583,179445,0,1610,2595,0,14833,0,0,367467,369697,0,7441,0,0,658095,0
841213,419,0,0,49701,0,0,4368,38732,7842,0,0,16262,206800,0,166655,0,978,616583,0
330469,5814,0,0,1055,6250,155,7579,78630,46422,0,612,400473,22320,3652,36364,0,3100,867576,10
287124,0,5439,934,169732,7712,4550,1016,5591,64586,0,74974,263293,102354,0,11155,0,0,773590,0
175791,0,0,0,60270,0,0,950,10369,923,0,0,477023,495383,0,0,0,0,576440,3074
376008,0,0,0,152134,844,25398,5939,2608,5597,0,169383,191617,305815,630,16015,0,0,711845,0
637276,3673,33879,12558,39048,5913,0,10572,87671,8782,0,0,53158,95780,0,28559,0,0,816807,188
658860,8676,0,0,122004,1531,0,15598,37571,28189,0,0,46001,134355,0,26121,0,9518,856191,0
97303,0,238793,142470,169915,885,11082,3525,0,7841,0,0,305538,1450,0,171077,0,0,719483,0
22538,80792,27558,0,136464,5529,1998,5272,1624,28328,0,0,601600,16441,0,108430,0,36026,882462,1350
188124,1339,0,0,122361,2403,78168,1869,1376,21764,0,38376,257058,359879,0,1655,0,1223,770683,0
386407,0,39240,17516,84807,0,0,2748,15520,29299,0,0,409699,73080,0,243178,0,0,672979,0
156289,0,7529,36961,60003,0,0,2063,5332,1832,0,0,451932,517423,0,39197,0,0,673832,0
87555,0,154431,0,147852,7276,1725,11145,0,18951,0,0,553362,122309,0,85261,0,0,783245,0
236401,1164,11007,0,57117,0,9140,8036,2497,8770,0,0,532988,35242,0,63750,0,4565,873628,0
232626,0,0,0,83318,4117,14945,10883,0,3419,0,4632,615196,279151,0,0,0,0,625522,0
222309,2824,0,0,86038,1097,216,10872,1502,33888,0,0,443468,69206,3950,21758,0,9315,922716,9212
441488,19868,3280,3270,77370,1660,0,9808,8505,9122,0,0,343671,90235,0,40060,0,685,911332,676
331318,30158,0,451,85572,3125,0,8884,30844,17425,0,12533,345141,9884,0,95406,0,1089,928820,0
824122,0,151883,0,0,5780,106,1204,2910,12724,0,0,9667,10154,0,106110,0,0,740236,0
138985,0,0,16962,18169,0,311810,0,0,7334,0,0,613064,16976,0,45729,0,0,637552,0
698005,0,4229,0,123559,715,0,4328,41255,9596,0,0,33444,24707,0,171627,0,0,698463,0
352617,2858,0,11718,80483,7967,756,11642,30166,46438,0,0,357537,8598,14981,109292,0,759,817325,2013
386205,0,7800,0,120382,0,1251,15219,5581,8076,0,0,161075,63177,206132,19094,0,0,834483,1718
470433,0,14800,120491,92914,112,0,543,0,8472,0,0,345852,4165,0,160059,0,0,751636,0
216046,0,40018,0,73486,1761,67172,1465,17864,18331,0,0,453592,45421,4300,58725,0,0,660116,0
382059,2655,0,27429,0,8240,0,5448,92397,20700,0,0,340851,9019,0,266373,0,839,690119,0
15012,0,0,0,4286,0,91093,2467,0,11505,0,0,996217,3128,3523,33698,0,0,812301,0
418456,0,0,33170,8830,0,23347,4966,0,9332,0,0,449141,98379,0,276634,0,0,612074,0
382147,0,26025,1074,204724,4737,27777,1477,306,24144,0,14261,118588,55869,0,38504,0,0,934488,0
342088,0,46478,54407,14960,0,0,17672,853,10871,0,5032,390327,252723,0,160992,0,0,678316,0
370038,26223,0,0,67779,0,3658,575,182445,2322,0,317534,161139,27385,0,47259,0,1368,632900,0
221871,863,38261,0,84622,10403,75764,385,2169,17465,25505,297,496298,32547,0,30182,0,0,839943,0
33815,171013,179898,0,157863,39930,0,88603,274176,51948,0,0,13445,0,2644,83521,0,0,342296,0
6135,232,1157,123957,108577,5258,205822,3427,0,23077,0,2216,547508,139509,0,218,0,379,692629,0
84661,199,4158,1372,13536,72,133210,0,8259,25817,0,0,829425,23553,0,213218,0,755,638902,0
84724,95681,63720,93640,0,21761,41919,9689,4651,42078,0,0,457355,34396,0,204275,0,61971,581068,7832
52605,0,13212,0,120902,0,81049,10717,0,42690,0,0,570082,135232,0,161441,0,0,682608,0
553052,833,0,0,95178,9229,39220,31417,302,44738,0,0,167501,40594,0,47735,0,0,920005,0
556973,660,26095,0,0,0,350,568,11413,15437,0,0,156259,0,137734,49626,0,0,1027668,0
363509,1850,49733,67609,129731,54,7146,5404,4699,13829,0,389,215828,130063,0,65989,0,0,785791,0
342386,1719,0,0,45324,3245,8491,6445,3207,8922,0,0,473348,192813,6118,8540,0,0,814198,0
385372,27518,0,0,7011,1436,8998,1346,6905,12674,0,0,115381,662930,0,31779,0,4598,0,0
300581,1598,0,3549,214186,2438,2944,24457,573,52836,0,0,198931,262908,0,21463,0,953,818872,0
511784,0,50760,3014,31093,0,0,0,26708,904,0,0,372977,6061,0,199879,0,0,777492,0
872129,5866,0,0,0,4585,2568,592,43017,11349,0,0,0,0,0,155355,0,0,769105,0
428965,17693,22822,0,97252,3840,0,22010,65112,29484,0,0,160870,3748,0,254252,0,2933,623616,735
413052,0,26881,18849,52098,0,0,4293,34566,20371,0,0,366221,208106,0,296324,0,0,540431,0
34886,0,95801,0,528,0,0,21038,0,9037,0,0,672937,346663,0,116639,0,0,657321,0
421843,565,42683,34427,233470,4658,0,10368,93836,23301,0,0,155098,81007,0,273850,0,4921,457376,0
822070,0,0,0,13888,0,0,4893,6922,4724,0,16762,12450,288877,0,137289,0,0,649709,0
433011,4591,0,14711,107031,0,6246,20060,8564,23579,0,0,226280,239408,0,78536,0,0,656838,0
202348,0,0,0,12238,0,0,0,139229,25703,927022,0,0,0,0,676243,0,0,0,0
736940,5735,22746,0,149968,5481,0,2355,538,24695,0,0,4231,13684,0,99928,0,6923,903753,0
645805,563,50496,65772,67678,5980,34315,5301,11772,27899,0,0,133389,27597,11578,182386,0,0,581079,0
622953,721,15968,0,71417,0,97,4314,5932,24239,0,0,68166,133863,0,209736,0,3243,642126,0
837793,0,0,0,0,9018,158317,2352,3872,13249,0,0,147501,13438,0,24032,0,0,650346,0
710743,0,0,0,46284,0,0,0,9562,1834,0,5166,51980,456343,0,4841,0,0,683913,0
124779,52,0,4813,90061,42824,81957,1015,19215,32355,0,0,593967,118438,0,53319,0,249,782211,0
501276,0,0,0,13742,0,0,16775,25270,11190,0,0,136488,494481,0,0,0,39,443923,0
306207,0,30142,28712,75816,380,9926,23591,0,23094,0,0,652131,54761,0,133461,0,0,615680,0
578601,9914,30261,7885,140236,0,1450,473,5841,7354,0,0,188468,100316,0,213335,0,17921,639501,0
323419,1186,0,0,85273,13464,2209,2089,0,15060,0,0,197292,640239,0,1210,0,1320,583043,0
433556,0,0,0,116389,633,10104,1405,154,31364,0,0,322914,128980,0,42788,0,0,812666,0
487918,0,0,0,15487,0,0,5016,569,8450,0,0,365987,289696,0,26903,0,0,640083,0
394826,4023,0,0,13113,3742,0,8045,31680,47254,0,0,451561,88881,0,239828,0,0,678993,0
80682,10114,0,3002,213912,19708,3217,14761,140372,74487,0,0,297582,10698,0,264629,0,8424,594450,0
127521,8107,0,14458,17040,24683,0,5586,126922,89365,0,0,563555,127851,0,190762,0,8837,644671,0
361362,51345,70975,0,87024,0,0,10959,9812,18405,0,0,319263,69186,0,106387,0,13984,743507,0
406702,0,5859,0,136416,6471,0,5068,7214,19892,0,0,244458,32115,14241,37561,0,0,939588,48
566903,10117,0,0,115748,7851,4866,5885,3692,17293,0,0,173695,72544,0,39751,0,7846,797096,0
240024,12476,17037,0,59268,14552,0,23581,37951,88040,4996,0,336192,72921,0,158990,0,7255,814753,1986
429438,0,58287,43278,25858,0,80041,20625,11393,18507,0,0,290228,192176,0,58672,0,0,731226,0
116506,0,0,56822,23276,0,19385,16899,25029,50460,0,0,598437,16704,0,232790,0,0,680091,0
514532,8026,0,38247,146461,0,16718,224,1059,49309,25442,0,104698,52668,0,409910,0,6119,582294,0
603771,0,13618,6674,5630,0,0,4518,31011,17774,0,0,251378,7007,0,71166,0,0,820073,0
387380,0,659,0,75087,1208,1295,9644,1354,14500,0,616,425050,134207,741,32268,0,0,862116,0
256483,5830,0,0,2106,220,15860,8559,11955,3141,0,0,600767,72522,0,113257,0,0,859632,7706
198628,0,40297,70625,157692,33114,0,4121,6882,99147,0,0,343780,28258,0,174194,0,0,752213,0
1224056,0,0,0,0,30715,0,11340,98860,8100,0,0,0,0,0,182410,0,0,426980,0
620265,0,31075,160,76834,1323,31261,6786,40257,31470,0,1591,80490,61338,0,100216,0,0,819499,0
688903,0,0,0,48574,14461,26223,49351,2873,29268,0,0,82838,20875,0,55217,0,0,749876,91707
379000,8968,0,0,28907,312,2406,1413,3720,1443,0,0,444301,226512,0,0,0,0,666965,2091
557625,13655,0,0,29301,56,0,9464,12608,22399,0,0,185985,5854,0,133805,0,218,845585,0
165781,60,92231,29025,256443,0,0,492,7983,26217,0,0,444814,739,0,190299,0,139,744427,0
120756,370,0,0,11035,16632,183829,2751,0,108692,0,0,585087,262074,0,1805,0,478,683370,0
432099,1962,75125,18312,15789,557,0,18829,70057,55016,0,0,21136,0,0,97662,0,0,684564,0
476017,0,0,0,173028,0,0,5429,478,20345,0,0,258686,121740,0,266750,0,0,640773,0
428371,52737,3390,0,218373,8512,127748,7417,908,46182,0,0,136769,31643,0,82432,0,22837,737838,0
55095,0,490073,325909,82966,0,0,0,69916,12314,0,0,92798,0,0,107051,0,0,602212,0
172577,0,24004,73790,67136,0,0,1233,0,1248,0,0,617379,273824,37918,100612,0,0,608216,0
278165,1993,0,0,161275,7355,19523,1278,358,35242,0,0,324285,44468,0,25050,0,5929,917714,0
666982,0,0,0,121250,71,912,3024,695,6830,0,0,115085,98287,0,71460,0,0,876171,0
609915,0,0,0,75552,0,0,810,38201,3290,0,0,12477,265436,0,30462,0,0,863095,0
183816,0,0,0,16577,1106,278107,2267,3660,9018,0,0,727327,57008,1005,27787,0,0,625184,3421
730592,0,0,8298,5008,0,0,15467,0,53585,0,0,96962,0,0,258090,0,0,595101,0
738757,0,0,0,0,0,0,6473,19713,11199,0,0,166333,127019,0,75822,0,0,830993,0
233702,5183,4137,0,0,14357,704,28232,7709,44430,0,0,380388,117118,0,147768,0,7688,689290,0
547930,1,167546,18276,64932,3376,0,9015,6121,122307,81757,0,17593,4465,488,365404,0,0,508267,0
458194,0,0,477,113542,0,417,3126,0,16590,0,0,184718,273992,0,36345,0,0,644367,0
261774,0,0,210046,56603,0,0,1536,0,18902,0,0,472214,21450,0,237632,0,0,683125,0
339597,39237,0,0,59008,0,0,31124,5774,37303,0,0,285745,287584,0,20451,0,2402,626445,0
98627,0,21792,0,93217,330,11736,15634,0,18646,0,0,509052,307533,0,42526,0,285,797630,0
371253,22993,0,0,83832,0,0,22154,66295,3203,0,165730,222999,54082,0,289627,0,3640,637635,0
3925,0,0,0,41750,68,168001,0,0,12504,0,5648,920525,29458,0,19486,0,0,777286,0
503671,17665,0,0,81286,27467,0,5042,33125,75014,0,0,71081,134692,27197,87862,0,7641,778148,146
953892,2480,0,0,0,0,0,1217,130037,887,0,0,34680,7723,0,409683,0,0,431128,0
697001,3294,0,0,103597,12025,0,7292,25398,32170,0,0,52609,12869,0,112431,0,641,772161,0
538326,31414,0,0,7382,0,0,18899,12277,27832,0,0,239877,310841,0,21045,0,0,573842,66037
131116,3707,0,0,249090,18605,3253,10381,7814,64095,0,0,286090,81384,2569,168964,0,766,834000,0
491527,0,0,0,41734,216,47138,8916,1683,11596,11620,0,252520,365535,0,0,0,0,641864,0
260305,6644,0,0,23846,0,3465,13645,9612,26014,0,0,424153,209647,0,31646,0,2124,747433,632
194293,59898,0,0,92775,14101,10736,3422,10623,30361,0,0,353846,78273,12843,200561,0,61013,672218,1322
555695,0,0,0,4109,8705,0,2176,2842,14492,0,0,232360,314823,0,41246,0,0,795511,0
284025,0,16395,44793,20409,0,4189,367,5439,18668,0,0,409065,371805,0,18012,0,0,773925,0
1066819,22415,0,0,11143,0,0,11436,19672,1566,0,0,0,934,0,283445,0,0,562290,0
314927,1608,0,0,58375,17589,4544,23875,3395,32667,0,0,318405,173422,25617,54683,0,0,781744,0
357838,11605,0,2460,79254,0,0,6770,66494,37299,0,0,323615,6196,0,152905,0,6052,767880,0
376947,4109,0,0,142353,1230,0,20802,48596,10835,0,0,197951,105775,0,62653,0,1087,860654,0
625253,0,7249,0,48192,0,0,173,0,167,0,0,113323,324182,0,48161,0,0,698399,0
680587,6193,0,0,62305,2594,28418,1779,17049,49756,0,38622,69286,49824,0,137579,0,0,801454,0
623541,637,2357,3741,93304,816,0,4013,518,13705,0,0,72781,280776,0,5967,0,4299,873485,0
250470,438,118668,0,7217,4360,78908,34535,10467,57781,0,0,407654,11790,0,151408,0,256,734167,0
244227,292,16273,39185,0,0,41520,991,0,7523,0,0,542543,484244,0,23572,0,0,283285,0
662287,2549,0,0,0,1835,7141,2539,49428,7637,0,0,107712,35800,52949,38177,0,465,882116,0
340482,8288,0,0,125441,12046,0,19952,48314,15900,0,0,261186,64556,0,144142,0,0,759754,0
717697,0,0,0,132017,0,0,4072,1687,7470,0,486,8624,142369,0,37760,0,0,886992,0
214029,11233,0,24966,130546,753,0,3721,87047,59440,0,0,395689,33345,0,225912,0,877,598333,714
246763,24663,42945,0,60839,12008,16449,12113,55677,28484,198609,0,329614,12209,0,307710,0,1749,597110,0
122724,0,114259,0,43245,154,223132,3191,0,8844,0,0,679156,145330,0,0,0,0,640456,0
19854,0,80690,243906,14247,0,2067,209,32639,7657,0,0,634707,12107,0,296223,0,0,611062,0
662363,343,0,0,73839,21757,0,39550,0,36476,0,0,45755,44800,0,145076,0,0,873031,0
643124,2228,0,0,17191,0,6037,2447,124621,69903,0,0,261459,15801,0,370196,0,0,417527,2170
146772,0,0,796,91968,3538,64400,1880,10303,13274,0,3608,547838,114127,0,0,0,0,871930,0
370897,3411,166815,47384,79450,0,4940,0,0,35705,0,0,311853,27988,0,275736,0,4073,635289,0
923710,0,0,689,404,0,21640,4064,0,20568,0,0,39376,42921,0,267967,0,0,508597,0
356270,3729,0,47016,0,0,0,25609,75305,25551,0,0,560799,2619,0,222393,0,0,480490,0
178617,0,0,0,370200,0,783113,0,0,0,0,0,482435,199,0,42775,0,0,116457,0
166780,0,23647,194773,155979,0,7854,0,2267,5235,0,0,525153,16449,0,150111,0,0,725399,0
821689,8964,0,0,63415,0,0,23733,45668,38896,3232,0,31001,0,0,612225,0,0,278952,0
617001,1147,0,0,30228,0,0,14577,4735,3848,0,0,6743,407066,0,3419,0,4470,744449,0
539141,0,0,0,53789,334,0,2469,53414,8285,0,0,169271,74039,0,312249,0,0,619188,0
160006,16075,3777,7527,242527,6576,14475,6784,16147,33872,0,0,275897,103999,0,193021,0,0,765566,0
458467,38406,0,0,74504,12449,0,1406,92027,21595,0,0,156514,60478,0,172162,0,25985,738374,0
176631,0,45706,0,184185,0,0,244,1624,56,0,0,376927,518786,0,91365,0,0,569063,0
139339,3113,67419,19928,0,0,0,5145,16580,24480,0,0,712831,151710,0,158797,0,0,652767,0
189469,11605,143683,0,852,0,75612,1989,0,7200,0,0,577523,0,0,82429,0,9716,867334,0
